2021-06-08 20:18:52;5.96
2021-06-08 20:18:54;5.96
2021-06-08 20:18:57;6.74
2021-06-08 20:18:59;6.74
2021-06-08 20:19:01;6.74
2021-06-08 20:19:04;6.74
2021-06-08 20:19:06;6.74
2021-06-08 20:19:08;6.74
2021-06-08 20:19:11;6.74
2021-06-08 20:19:13;6.74
2021-06-08 20:19:15;6.74
2021-06-08 20:19:18;6.74
2021-06-08 20:19:20;6.74
2021-06-08 20:19:22;7.53
2021-06-08 20:19:25;7.53
2021-06-08 20:19:27;7.53
2021-06-08 20:19:29;7.53
2021-06-08 20:19:31;7.53
2021-06-08 20:19:34;7.53
2021-06-08 20:19:36;7.53
2021-06-08 20:19:38;7.53
2021-06-08 20:19:41;7.53
2021-06-08 20:19:43;7.53
2021-06-08 20:19:46;8.31
2021-06-08 20:19:48;8.31
2021-06-08 20:19:50;8.31
2021-06-08 20:19:53;8.31
2021-06-08 20:19:55;8.31
2021-06-08 20:19:58;8.31
2021-06-08 20:20:00;8.31
2021-06-08 20:20:02;8.31
2021-06-08 20:20:05;8.31
2021-06-08 20:20:07;8.31
2021-06-08 20:20:09;9.09
2021-06-08 20:20:12;9.09
2021-06-08 20:20:16;9.09
2021-06-08 20:20:18;9.09
2021-06-08 20:20:20;9.09
2021-06-08 20:20:23;9.09
2021-06-08 20:20:25;9.09
2021-06-08 20:20:27;9.09
2021-06-08 20:20:30;9.09
2021-06-08 20:20:32;9.87
2021-06-08 20:20:34;9.87
2021-06-08 20:20:36;9.87
2021-06-08 20:20:39;9.87
2021-06-08 20:20:41;9.87
2021-06-08 20:20:44;9.87
2021-06-08 20:20:46;9.87
2021-06-08 20:20:48;9.87
2021-06-08 20:20:50;9.87
2021-06-08 20:20:53;9.87
2021-06-08 20:20:55;10.65
2021-06-08 20:20:58;10.65
2021-06-08 20:21:00;10.65
2021-06-08 20:21:02;10.65
2021-06-08 20:21:05;10.65
2021-06-08 20:21:07;10.65
2021-06-08 20:21:09;10.65
2021-06-08 20:21:12;10.65
2021-06-08 20:21:14;10.65
2021-06-08 20:21:16;10.65
2021-06-08 20:21:18;11.44
2021-06-08 20:21:21;11.44
2021-06-08 20:21:23;11.44
2021-06-08 20:21:25;11.44
2021-06-08 20:21:28;11.44
2021-06-08 20:21:30;11.44
2021-06-08 20:21:32;11.44
2021-06-08 20:21:35;11.44
2021-06-08 20:21:37;11.44
2021-06-08 20:21:40;11.44
2021-06-08 20:21:42;12.22
2021-06-08 20:21:45;12.22
2021-06-08 20:21:47;12.22
2021-06-08 20:21:49;12.22
2021-06-08 20:21:52;12.22
2021-06-08 20:21:54;12.22
2021-06-08 20:21:56;12.22
2021-06-08 20:21:59;12.22
2021-06-08 20:22:01;12.22
2021-06-08 20:22:03;12.22
2021-06-08 20:22:06;13.00
2021-06-08 20:22:08;13.00
2021-06-08 20:22:10;13.00
2021-06-08 20:22:13;13.00
2021-06-08 20:22:15;13.00
2021-06-08 20:22:17;13.00
2021-06-08 20:22:19;13.00
2021-06-08 20:22:22;13.00
2021-06-08 20:22:24;13.00
2021-06-08 20:22:26;13.00
2021-06-08 20:22:29;13.78
2021-06-08 20:22:31;13.78
2021-06-08 20:22:34;13.78
